==23886== NVPROF is profiling process 23886, command: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 7 1 1
==23886== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 7 1 1
==23886== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
8.18950s  1.2160us                    -               -         -         -         -  2.2578KB  1.7707GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.18950s  1.6960us                    -               -         -         -         -  2.2578KB  1.2696GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.18953s  1.2160us                    -               -         -         -         -  2.2578KB  1.7707GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.19012s  1.3440us             (10 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15620]
8.20038s  1.2160us                    -               -         -         -         -  3.0000KB  2.3528GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.20044s  1.2170us                    -               -         -         -         -  1.5000KB  1.1754GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.20058s  2.0800us                    -               -         -         -         -  4.5156KB  2.0704GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.20059s  1.7600us                    -               -         -         -         -  4.5156KB  2.4468GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.20070s  2.1120us                    -               -         -         -         -  4.5156KB  2.0390GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.20071s  1.8560us                    -               -         -         -         -  4.5156KB  2.3203GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.20074s  1.2160us                    -               -         -         -         -  4.5156KB  3.5415GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.20086s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.20087s  1.7280us                    -               -         -         -         -  1.2656KB  715.26MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.20100s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.20101s  1.7280us                    -               -         -         -         -  1.2656KB  715.26MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.20103s  1.1840us                    -               -         -         -         -  1.2656KB  1.0194GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.20166s  1.9840us              (4 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15908]
8.20184s  2.6240us                    -               -         -         -         -  27.094KB  9.8470GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.20196s  1.2480us                    -               -         -         -         -  13.547KB  10.352GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.20292s  13.408us             (10 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15914]
8.20613s  1.2160us                    -               -         -         -         -  2.2578KB  1.7707GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.20614s  1.7280us                    -               -         -         -         -  2.2578KB  1.2461GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.20617s  1.2160us                    -               -         -         -         -  2.2578KB  1.7707GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.20624s  10.400us             (10 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15977]
8.20651s  11.392us             (10 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15979]
8.20808s  1.5360us                    -               -         -         -         -  2.2578KB  1.4018GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.20808s  1.0560us                    -               -         -         -         -  2.2578KB  2.0390GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.20925s  1.1840us                    -               -         -         -         -  2.2578KB  1.8186GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.21058s  1.2160us                    -               -         -         -         -      648B  508.21MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.21059s  1.7600us                    -               -         -         -         -      648B  351.13MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.21426s  1.2160us                    -               -         -         -         -      648B  508.21MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.21426s  1.7280us                    -               -         -         -         -      648B  357.63MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.21441s  1.2160us                    -               -         -         -         -      648B  508.21MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.21568s  2.2720us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16189]
8.22599s     896ns                    -               -         -         -         -      768B  817.44MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.22600s     896ns                    -               -         -         -         -      384B  408.72MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.22615s  1.2480us                    -               -         -         -         -  1.2656KB  990.35MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.22615s  1.5360us                    -               -         -         -         -  1.2656KB  804.66MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.22625s     928ns                    -               -         -         -         -  1.2656KB  1.3006GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.22626s  1.5040us                    -               -         -         -         -  1.2656KB  821.78MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.22629s     960ns                    -               -         -         -         -  1.2656KB  1.2573GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.22640s     896ns                    -               -         -         -         -      400B  425.75MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.22640s  1.5040us                    -               -         -         -         -      400B  253.64MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.22653s     896ns                    -               -         -         -         -      400B  425.75MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.22654s  1.5040us                    -               -         -         -         -      400B  253.64MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.22656s     896ns                    -               -         -         -         -      400B  425.75MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.22718s  2.5920us              (1 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [16477]
8.22734s  1.2160us                    -               -         -         -         -  7.5938KB  5.9556GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.22746s  1.2160us                    -               -         -         -         -  3.7969KB  2.9778GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.22822s  13.984us              (3 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16483]
8.23105s  1.2160us                    -               -         -         -         -      648B  508.21MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.23106s  2.0800us                    -               -         -         -         -      648B  297.11MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.23109s  1.2160us                    -               -         -         -         -      648B  508.21MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.23116s  1.1200us              (3 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16546]
8.23142s  12.224us              (3 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16548]
