==23599== NVPROF is profiling process 23599, command: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 4 7 7
==23599== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/harder_solver.py 4 7 7
==23599== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
3.59918s  258.11us            (784 1 1)        (32 1 1)        50        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [8721]
3.60586s  2.7200us                    -               -         -         -         -  395.51KB  138.67GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
3.60587s  32.545us                    -               -         -         -         -  395.51KB  11.590GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
3.60601s  33.120us                    -               -         -         -         -  395.51KB  11.388GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
3.60636s  2.4640us                    -               -         -         -         -  395.51KB  153.08GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
3.60637s  32.544us                    -               -         -         -         -  395.51KB  11.590GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
3.60644s  33.121us                    -               -         -         -         -  395.51KB  11.388GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
3.60721s  2.7520us                    -               -         -         -         -  395.51KB  137.06GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
3.60722s  32.544us                    -               -         -         -         -  395.51KB  11.590GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
3.62088s  2.4960us                    -               -         -         -         -  395.51KB  151.12GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
3.62089s  32.512us                    -               -         -         -         -  395.51KB  11.601GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
3.62104s  33.216us                    -               -         -         -         -  395.51KB  11.356GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
3.62121s  3.0400us                    -               -         -         -         -  395.51KB  124.07GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
3.62122s  32.512us                    -               -         -         -         -  395.51KB  11.601GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
3.62138s  33.120us                    -               -         -         -         -  395.51KB  11.388GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
3.62644s  1.2160us                    -               -         -         -         -  10.500KB  8.2349GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
3.63623s  1.1840us                    -               -         -         -         -  3.5000KB  2.8191GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
3.70182s  2.4000us             (28 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [9489]
3.70203s  8.0320us                    -               -         -         -         -  395.51KB  46.960GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
3.70234s  3.1040us                    -               -         -         -         -  395.51KB  121.52GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
3.70235s  32.577us                    -               -         -         -         -  395.51KB  11.578GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
3.70246s  7.2640us                    -               -         -         -         -  395.51KB  51.925GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
3.77102s  5.0560us           (1583 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [9549]
3.83741s  214.05us            (784 1 1)        (32 1 1)        74        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [9559]
3.90705s  2.4010us             (28 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [9569]
3.90729s  8.1280us                    -               -         -         -         -  395.51KB  46.406GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
3.91146s  2.0160us                    -               -         -         -         -  99.758KB  47.191GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
3.91147s  9.7600us                    -               -         -         -         -  99.758KB  9.7476GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.32192s  3.3600us                    -               -         -         -         -  99.758KB  28.314GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.32193s  9.6320us                    -               -         -         -         -  99.758KB  9.8771GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.32200s  10.208us                    -               -         -         -         -  99.758KB  9.3198GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.38770s  2.0160us            (400 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [9737]
4.41665s  13.376us                    -               -         -         -         -  147.00KB  10.481GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.41668s  8.1600us                    -               -         -         -         -  73.500KB  8.5901GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.41704s  2.0160us                    -               -         -         -         -  199.52KB  94.381GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.41705s  17.440us                    -               -         -         -         -  199.52KB  10.910GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.41769s  2.1440us                    -               -         -         -         -  199.52KB  88.747GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.41770s  17.312us                    -               -         -         -         -  199.52KB  10.991GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.41777s  17.952us                    -               -         -         -         -  199.52KB  10.599GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.41791s  2.1440us                    -               -         -         -         -  50.766KB  22.581GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.41791s  5.8240us                    -               -         -         -         -  50.766KB  8.3128GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.41816s  2.1120us                    -               -         -         -         -  50.766KB  22.923GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.41817s  5.7280us                    -               -         -         -         -  50.766KB  8.4521GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.41821s  23.584us                    -               -         -         -         -  50.766KB  2.0528GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.48409s  13.728us            (196 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [10033]
4.48550s  98.592us                    -               -         -         -         -  1.1690MB  11.579GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.48617s  49.504us                    -               -         -         -         -  598.55KB  11.531GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.55279s  104.64us            (400 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [10047]
4.55698s  2.0480us                    -               -         -         -         -  99.758KB  46.453GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.55699s  9.6640us                    -               -         -         -         -  99.758KB  9.8444GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.55705s  10.593us                    -               -         -         -         -  99.758KB  8.9811GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.55716s  2.2400us            (400 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10110]
4.55753s  102.95us            (400 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [10112]
4.56161s  2.0160us                    -               -         -         -         -  99.758KB  47.191GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.56162s  9.5360us                    -               -         -         -         -  99.758KB  9.9766GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.56167s  10.240us                    -               -         -         -         -  99.758KB  9.2907GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.56323s  2.1440us                    -               -         -         -         -  25.383KB  11.291GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.56324s  3.7760us                    -               -         -         -         -  25.383KB  6.4107GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.56659s  2.1120us                    -               -         -         -         -  25.383KB  11.462GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.56660s  3.7440us                    -               -         -         -         -  25.383KB  6.4655GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.56664s  3.8080us                    -               -         -         -         -  25.383KB  6.3569GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.56731s  1.3760us            (102 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10322]
4.58089s  3.2640us                    -               -         -         -         -  36.750KB  10.738GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.58210s  2.5600us                    -               -         -         -         -  18.375KB  6.8452GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.58210s  2.0480us                    -               -         -         -         -  50.766KB  23.640GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.58211s  5.7280us                    -               -         -         -         -  50.766KB  8.4521GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.58331s  2.8800us                    -               -         -         -         -  50.766KB  16.810GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.58331s  5.6960us                    -               -         -         -         -  50.766KB  8.4996GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.58335s  6.4320us                    -               -         -         -         -  50.766KB  7.5270GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.58473s  2.4320us                    -               -         -         -         -  13.141KB  5.1529GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.58474s  2.7840us                    -               -         -         -         -  13.141KB  4.5014GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.58593s  2.1760us                    -               -         -         -         -  13.141KB  5.7591GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.58594s  2.8800us                    -               -         -         -         -  13.141KB  4.3513GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.58686s  1.3120us                    -               -         -         -         -  13.141KB  9.5517GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.58783s  5.9200us             (49 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [10610]
4.58818s  26.529us                    -               -         -         -         -  304.59KB  10.950GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.58841s  14.592us                    -               -         -         -         -  152.30KB  9.9535GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.65279s  34.976us            (102 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [10624]
4.65709s  1.9840us                    -               -         -         -         -  25.383KB  12.201GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.65710s  3.7760us                    -               -         -         -         -  25.383KB  6.4107GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.65715s  4.4480us                    -               -         -         -         -  25.383KB  5.4422GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.65725s  1.5040us            (102 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10687]
4.65755s  33.696us            (102 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [10689]
4.65965s  2.1120us                    -               -         -         -         -  25.383KB  11.462GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.65966s  3.7440us                    -               -         -         -         -  25.383KB  6.4655GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.65970s  4.4480us                    -               -         -         -         -  25.383KB  5.4422GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.66081s  2.1120us                    -               -         -         -         -  6.5703KB  2.9668GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.66082s  1.5680us                    -               -         -         -         -  6.5703KB  3.9961GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.66416s  2.1120us                    -               -         -         -         -  6.5703KB  2.9668GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.66417s  2.1120us                    -               -         -         -         -  6.5703KB  2.9668GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.66421s  1.1840us                    -               -         -         -         -  6.5703KB  5.2922GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.66489s     896ns             (27 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10899]
4.67583s  1.2160us                    -               -         -         -         -  9.1875KB  7.2055GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.67591s  1.1840us                    -               -         -         -         -  4.5938KB  3.7001GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.67606s  2.1120us                    -               -         -         -         -  13.141KB  5.9337GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.67607s  2.8800us                    -               -         -         -         -  13.141KB  4.3513GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.67618s  2.1120us                    -               -         -         -         -  13.141KB  5.9337GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.67619s  2.7840us                    -               -         -         -         -  13.141KB  4.5014GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.67623s  1.3120us                    -               -         -         -         -  13.141KB  9.5517GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.67650s  1.2160us                    -               -         -         -         -  3.5156KB  2.7572GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.67651s  1.7280us                    -               -         -         -         -  3.5156KB  1.9403GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.67665s  1.2160us                    -               -         -         -         -  3.5156KB  2.7572GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.67666s  1.6960us                    -               -         -         -         -  3.5156KB  1.9769GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.67668s  1.1840us                    -               -         -         -         -  3.5156KB  2.8317GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.67739s  1.9840us             (13 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [11187]
4.67761s  8.5760us                    -               -         -         -         -  78.844KB  8.7676GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.67776s  3.4880us                    -               -         -         -         -  39.422KB  10.779GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.67855s  15.552us             (27 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11193]
4.68149s  2.0160us                    -               -         -         -         -  6.5703KB  3.1081GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.68150s  1.8240us                    -               -         -         -         -  6.5703KB  3.4353GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.68153s  1.1840us                    -               -         -         -         -  6.5703KB  5.2922GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.68160s  1.1840us             (27 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11256]
4.68183s  13.440us             (27 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11258]
4.68357s  2.1440us                    -               -         -         -         -  6.5703KB  2.9225GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.68358s  1.8240us                    -               -         -         -         -  6.5703KB  3.4353GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.68361s  1.2160us                    -               -         -         -         -  6.5703KB  5.1529GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.68431s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.68431s  1.7600us                    -               -         -         -         -  1.7578KB  975.35MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.68745s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.68746s  1.7280us                    -               -         -         -         -  1.7578KB  993.41MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.68749s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.68807s     864ns              (8 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11468]
4.69814s  1.3760us                    -               -         -         -         -  2.2969KB  1.5919GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.69815s     928ns                    -               -         -         -         -  1.1484KB  1.1802GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.69829s  1.0880us                    -               -         -         -         -  3.5156KB  3.0816GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.69830s  2.0800us                    -               -         -         -         -  3.5156KB  1.6119GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.69840s  1.3440us                    -               -         -         -         -  3.5156KB  2.4946GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.69840s  1.7600us                    -               -         -         -         -  3.5156KB  1.9050GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.69844s  1.2480us                    -               -         -         -         -  3.5156KB  2.6865GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.69853s     896ns                    -               -         -         -         -  1.0000KB  1.0644GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.69854s  1.4720us                    -               -         -         -         -  1.0000KB  663.43MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.69866s     896ns                    -               -         -         -         -  1.0000KB  1.0644GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.69867s  1.5360us                    -               -         -         -         -  1.0000KB  635.78MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.69869s     928ns                    -               -         -         -         -  1.0000KB  1.0277GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.69937s  4.0640us              (4 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [11730]
4.69953s  1.9840us                    -               -         -         -         -  21.094KB  10.139GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.69965s  1.6000us                    -               -         -         -         -  10.547KB  6.2864GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.70041s  13.441us              (8 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11736]
4.70334s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.70335s  1.8880us                    -               -         -         -         -  1.7578KB  909.22MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.70338s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.70345s  1.3120us              (8 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11799]
4.70369s  11.520us              (8 1 1)        (32 1 1)       128        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11801]
4.70511s  1.1840us                    -               -         -         -         -  1.7578KB  1.4159GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.70512s  1.8240us                    -               -         -         -         -  1.7578KB  941.13MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.70516s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.70672s  2.5280us                    -               -         -         -         -  395.51KB  149.20GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.70673s  32.576us                    -               -         -         -         -  395.51KB  11.579GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.70696s  2.5920us                    -               -         -         -         -  395.51KB  145.52GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.70696s  32.512us                    -               -         -         -         -  395.51KB  11.601GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.70703s  33.376us                    -               -         -         -         -  395.51KB  11.301GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.70718s  2.1120us                    -               -         -         -         -  99.758KB  45.046GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.70718s  9.5360us                    -               -         -         -         -  99.758KB  9.9766GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.70730s  2.1120us                    -               -         -         -         -  99.758KB  45.046GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.70731s  9.5680us                    -               -         -         -         -  99.758KB  9.9432GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.70734s  10.208us                    -               -         -         -         -  99.758KB  9.3198GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.70739s  2.4640us             (99 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [12748]
4.70743s  4.2560us                    -               -         -         -         -  395.51KB  88.624GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
4.71025s  1.7600us            (400 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [12755]
4.72007s  7.3280us                    -               -         -         -         -  791.02KB  102.94GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.72008s  63.264us                    -               -         -         -         -  791.02KB  11.924GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.72029s  6.1440us                    -               -         -         -         -  791.02KB  122.78GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.72030s  63.265us                    -               -         -         -         -  791.02KB  11.924GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.72058s  63.808us                    -               -         -         -         -  791.02KB  11.823GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.72134s  43.744us            (784 1 1)        (32 1 1)        42        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [12866]
4.83753s  98.048us                    -               -         -         -         -  1.1587MB  11.541GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.90772s  48.672us                    -               -         -         -         -  593.26KB  11.624GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.37062s  294.66us           (1583 1 1)        (32 1 1)        52        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [12880]
5.37168s  1.2160us                    -               -         -         -         -  5.2500KB  4.1174GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.37578s  1.2160us                    -               -         -         -         -  1.7500KB  1.3725GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.44151s  2.4320us             (14 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [12894]
