==22424== NVPROF is profiling process 22424, command: python3 /home/clara/GMGGPU-Evaluation/untitled/diff_meshes.py 8 1 1
==22424== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/diff_meshes.py 8 1 1
==22424== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
8.83419s  42.592us                    -               -         -         -         -  516.01KB  11.554GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.89992s  8.0640us           (2065 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15169]
8.93744s  47.776us                    -               -         -         -         -  576.00KB  11.498GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.93759s  22.560us                    -               -         -         -         -  256.00KB  10.822GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.93832s  6.6240us                    -               -         -         -         -  1.0078MB  148.58GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.93833s  82.272us                    -               -         -         -         -  1.0078MB  11.963GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.93912s  8.7360us                    -               -         -         -         -  1.0078MB  112.66GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.93913s  81.345us                    -               -         -         -         -  1.0078MB  12.099GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.93945s  83.008us                    -               -         -         -         -  1.0078MB  11.857GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.93975s  2.1440us                    -               -         -         -         -  260.02KB  115.66GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.93976s  22.208us                    -               -         -         -         -  260.02KB  11.166GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.94001s  2.1120us                    -               -         -         -         -  260.02KB  117.41GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.94002s  22.048us                    -               -         -         -         -  260.02KB  11.247GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.94007s  22.656us                    -               -         -         -         -  260.02KB  10.945GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.00204s  61.377us            (512 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [15465]
9.00773s  790.89us                    -               -         -         -         -  9.0704MB  11.200GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.01134s  354.24us                    -               -         -         -         -  4.0313MB  11.113GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.07566s  485.35us           (2065 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15479]
9.07988s  3.1040us                    -               -         -         -         -  516.01KB  158.54GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.07989s  41.889us                    -               -         -         -         -  516.01KB  11.748GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.08003s  42.944us                    -               -         -         -         -  516.01KB  11.459GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.08017s  6.3680us           (2065 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15542]
9.08055s  482.69us           (2065 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [15544]
9.08534s  3.9680us                    -               -         -         -         -  516.01KB  124.02GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.08535s  41.888us                    -               -         -         -         -  516.01KB  11.748GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.08547s  42.464us                    -               -         -         -         -  516.01KB  11.589GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.08875s  2.1440us                    -               -         -         -         -  130.01KB  57.829GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.08876s  12.096us                    -               -         -         -         -  130.01KB  10.250GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.09233s  2.1440us                    -               -         -         -         -  130.01KB  57.829GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.09234s  11.872us                    -               -         -         -         -  130.01KB  10.443GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.09239s  12.576us                    -               -         -         -         -  130.01KB  9.8589GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.09304s  2.4640us            (521 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [15754]
9.11372s  13.632us                    -               -         -         -         -  144.00KB  10.074GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.11383s  5.4080us                    -               -         -         -         -  64.000KB  11.286GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.11400s  2.1440us                    -               -         -         -         -  260.02KB  115.66GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.11402s  22.144us                    -               -         -         -         -  260.02KB  11.198GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.11416s  2.1440us                    -               -         -         -         -  260.02KB  115.66GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.11417s  22.208us                    -               -         -         -         -  260.02KB  11.166GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.11430s  22.656us                    -               -         -         -         -  260.02KB  10.945GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.11445s  2.1120us                    -               -         -         -         -  66.016KB  29.809GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.11446s  6.8800us                    -               -         -         -         -  66.016KB  9.1508GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.11463s  2.1760us                    -               -         -         -         -  66.016KB  28.933GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.11464s  6.8800us                    -               -         -         -         -  66.016KB  9.1508GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.11467s  7.6800us                    -               -         -         -         -  66.016KB  8.1976GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.11537s  16.704us            (128 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [16042]
9.11712s  198.31us                    -               -         -         -         -  2.2853MB  11.254GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.11816s  87.041us                    -               -         -         -         -  1.0157MB  11.396GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.18246s  167.20us            (521 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16056]
9.18673s  2.0160us                    -               -         -         -         -  130.01KB  61.501GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.18674s  11.904us                    -               -         -         -         -  130.01KB  10.415GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.18680s  12.288us                    -               -         -         -         -  130.01KB  10.090GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.18691s  2.5600us            (521 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16119]
9.18719s  163.14us            (521 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16121]
9.18909s  2.0800us                    -               -         -         -         -  130.01KB  59.608GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.18909s  11.936us                    -               -         -         -         -  130.01KB  10.387GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.18914s  12.576us                    -               -         -         -         -  130.01KB  9.8589GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.19058s  2.1440us                    -               -         -         -         -  33.008KB  14.682GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.19058s  4.5120us                    -               -         -         -         -  33.008KB  6.9767GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.19396s  2.1120us                    -               -         -         -         -  33.008KB  14.905GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.19397s  4.3520us                    -               -         -         -         -  33.008KB  7.2332GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.19401s  5.0880us                    -               -         -         -         -  33.008KB  6.1869GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.19462s  1.1200us            (133 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16331]
9.21020s  3.2640us                    -               -         -         -         -  36.000KB  10.518GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.21028s  1.4720us                    -               -         -         -         -  16.000KB  10.366GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.21042s  2.1440us                    -               -         -         -         -  66.016KB  29.364GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.21043s  6.9120us                    -               -         -         -         -  66.016KB  9.1084GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.21055s  2.1120us                    -               -         -         -         -  66.016KB  29.809GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.21055s  6.9120us                    -               -         -         -         -  66.016KB  9.1084GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.21060s  7.6800us                    -               -         -         -         -  66.016KB  8.1976GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.21071s  2.1120us                    -               -         -         -         -  17.016KB  7.6834GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.21072s  3.1360us                    -               -         -         -         -  17.016KB  5.1745GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.21086s  2.1440us                    -               -         -         -         -  17.016KB  7.5687GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.21087s  3.1040us                    -               -         -         -         -  17.016KB  5.2279GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.21089s  2.3360us                    -               -         -         -         -  17.016KB  6.9466GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.21150s  5.2800us             (32 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [16619]
9.21219s  49.121us                    -               -         -         -         -  594.14KB  11.535GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.21252s  23.424us                    -               -         -         -         -  264.06KB  10.751GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.21319s  65.056us            (133 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16625]
9.21600s  2.1120us                    -               -         -         -         -  33.008KB  14.905GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.21601s  4.3840us                    -               -         -         -         -  33.008KB  7.1804GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.21606s  5.0560us                    -               -         -         -         -  33.008KB  6.2260GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.21613s  1.2800us            (133 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16688]
9.21635s  67.552us            (133 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [16690]
9.21820s  2.1760us                    -               -         -         -         -  33.008KB  14.466GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.21821s  4.3520us                    -               -         -         -         -  33.008KB  7.2332GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.21826s  5.0560us                    -               -         -         -         -  33.008KB  6.2260GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.21912s  2.1120us                    -               -         -         -         -  8.5078KB  3.8417GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.21913s  2.4640us                    -               -         -         -         -  8.5078KB  3.2929GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.22240s  2.1440us                    -               -         -         -         -  8.5078KB  3.7844GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.22241s  2.4640us                    -               -         -         -         -  8.5078KB  3.2929GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.22245s  1.2160us                    -               -         -         -         -  8.5078KB  6.6724GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.22300s     896ns             (35 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [16900]
9.23749s  1.3440us                    -               -         -         -         -  9.0000KB  6.3862GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.23758s  1.1840us                    -               -         -         -         -  4.0000KB  3.2219GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.23773s  2.1440us                    -               -         -         -         -  17.016KB  7.5687GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.23773s  3.1040us                    -               -         -         -         -  17.016KB  5.2279GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.23785s  2.1120us                    -               -         -         -         -  17.016KB  7.6834GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.23786s  3.1360us                    -               -         -         -         -  17.016KB  5.1745GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.23790s  1.4080us                    -               -         -         -         -  17.016KB  11.525GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.23802s  2.1120us                    -               -         -         -         -  4.5156KB  2.0390GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.23803s  1.9840us                    -               -         -         -         -  4.5156KB  2.1706GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.23818s  2.1120us                    -               -         -         -         -  4.5156KB  2.0390GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.23819s  2.0480us                    -               -         -         -         -  4.5156KB  2.1028GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.23821s  1.2160us                    -               -         -         -         -  4.5156KB  3.5415GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.23882s  2.5920us              (8 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [17188]
9.23909s  14.336us                    -               -         -         -         -  153.14KB  10.187GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.23928s  7.7440us                    -               -         -         -         -  68.063KB  8.3819GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.24001s  35.968us             (35 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17194]
9.24288s  2.1120us                    -               -         -         -         -  8.5078KB  3.8417GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.24289s  2.4640us                    -               -         -         -         -  8.5078KB  3.2929GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.24293s  1.2160us                    -               -         -         -         -  8.5078KB  6.6724GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.24300s     928ns             (35 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17257]
9.24323s  35.136us             (35 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17259]
9.24470s  2.0800us                    -               -         -         -         -  8.5078KB  3.9008GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.24471s  2.4640us                    -               -         -         -         -  8.5078KB  3.2929GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.24474s  1.1840us                    -               -         -         -         -  8.5078KB  6.8528GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.24549s  1.1840us                    -               -         -         -         -  2.2578KB  1.8186GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.24550s  1.9520us                    -               -         -         -         -  2.2578KB  1.1031GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.24860s  1.2160us                    -               -         -         -         -  2.2578KB  1.7707GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.24861s  1.9520us                    -               -         -         -         -  2.2578KB  1.1031GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.24864s  1.2160us                    -               -         -         -         -  2.2578KB  1.7707GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.24922s     832ns             (10 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17469]
9.29072s  1.2160us                    -               -         -         -         -  2.2500KB  1.7646GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.29081s  1.2160us                    -               -         -         -         -  1.0000KB  803.09MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.29101s  2.1120us                    -               -         -         -         -  4.5156KB  2.0390GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.29102s  1.7600us                    -               -         -         -         -  4.5156KB  2.4468GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.29113s  2.1440us                    -               -         -         -         -  4.5156KB  2.0086GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.29114s  1.9840us                    -               -         -         -         -  4.5156KB  2.1706GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.29118s  1.2160us                    -               -         -         -         -  4.5156KB  3.5415GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.29128s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.29129s  1.7280us                    -               -         -         -         -  1.2656KB  715.26MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.29143s  1.1840us                    -               -         -         -         -  1.2656KB  1.0194GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.29143s  1.7280us                    -               -         -         -         -  1.2656KB  715.26MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.29145s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.29213s  2.3360us              (2 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [17757]
9.29234s  3.5840us                    -               -         -         -         -  40.641KB  10.814GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.29249s  2.3040us                    -               -         -         -         -  18.063KB  7.4765GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.29324s  26.976us             (10 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [17763]
9.29603s  1.2160us                    -               -         -         -         -  2.2578KB  1.7707GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
9.29604s  1.7280us                    -               -         -         -         -  2.2578KB  1.2461GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
9.29607s  1.1840us                    -               -         -         -         -  2.2578KB  1.8186GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
9.29614s     832ns             (10 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [17826]
