==22765== NVPROF is profiling process 22765, command: python3 /home/clara/GMGGPU-Evaluation/untitled/diff_meshes.py 5 9 9
==22765== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/diff_meshes.py 5 9 9
==22765== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
7.64585s  1.2160us                    -               -         -         -         -  9.0000KB  7.0584GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
7.71065s  3.7120us             (72 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [10873]
7.71092s  51.425us                    -               -         -         -         -  2.5400MB  48.236GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
7.71189s  23.649us                    -               -         -         -         -  2.5400MB  104.89GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.71191s  204.45us                    -               -         -         -         -  2.5400MB  12.133GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
7.71226s  48.033us                    -               -         -         -         -  2.5400MB  51.642GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
7.78295s  29.696us          (10405 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10933]
7.84861s  1.9966ms           (2592 1 1)        (32 1 1)       148        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [10943]
7.92168s  1.6640us             (72 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10953]
7.92190s  51.552us                    -               -         -         -         -  2.5400MB  48.117GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
7.93578s  5.9200us                    -               -         -         -         -  652.51KB  105.11GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
7.93579s  52.768us                    -               -         -         -         -  652.51KB  11.793GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.39454s  8.1930us                    -               -         -         -         -  652.51KB  75.953GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.39456s  53.248us                    -               -         -         -         -  652.51KB  11.686GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.39479s  52.992us                    -               -         -         -         -  652.51KB  11.743GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.45977s  9.2490us           (2611 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11121]
8.57616s  59.072us                    -               -         -         -         -  729.00KB  11.769GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.57632s  27.585us                    -               -         -         -         -  324.00KB  11.201GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.57727s  13.760us                    -               -         -         -         -  1.2744MB  90.448GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.57728s  103.55us                    -               -         -         -         -  1.2744MB  12.019GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.57813s  10.208us                    -               -         -         -         -  1.2744MB  121.92GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.57814s  104.61us                    -               -         -         -         -  1.2744MB  11.897GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.57858s  104.16us                    -               -         -         -         -  1.2744MB  11.949GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.57893s  2.2720us                    -               -         -         -         -  328.52KB  137.89GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.57894s  27.328us                    -               -         -         -         -  328.52KB  11.464GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.57925s  2.2080us                    -               -         -         -         -  328.52KB  141.89GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.57925s  27.296us                    -               -         -         -         -  328.52KB  11.478GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.57933s  28.000us                    -               -         -         -         -  328.52KB  11.189GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.64924s  74.336us            (648 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [11417]
8.65551s  1.0247ms                    -               -         -         -         -  11.470MB  10.931GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.65995s  459.14us                    -               -         -         -         -  5.0977MB  10.843GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.72757s  588.39us           (2611 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11431]
8.73161s  4.9920us                    -               -         -         -         -  652.51KB  124.66GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.73162s  52.608us                    -               -         -         -         -  652.51KB  11.829GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.73176s  53.121us                    -               -         -         -         -  652.51KB  11.714GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.73191s  7.7440us           (2611 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11494]
8.73219s  590.69us           (2611 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11496]
8.73689s  4.4800us                    -               -         -         -         -  652.51KB  138.90GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.73690s  52.704us                    -               -         -         -         -  652.51KB  11.807GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.73705s  53.024us                    -               -         -         -         -  652.51KB  11.736GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.74100s  2.1120us                    -               -         -         -         -  164.26KB  74.171GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.74101s  14.496us                    -               -         -         -         -  164.26KB  10.806GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.74435s  2.1440us                    -               -         -         -         -  164.26KB  73.064GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.74436s  14.528us                    -               -         -         -         -  164.26KB  10.783GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.74445s  15.232us                    -               -         -         -         -  164.26KB  10.284GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.74511s  2.4000us            (658 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11706]
8.77933s  16.672us                    -               -         -         -         -  182.25KB  10.425GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.77944s  8.7360us                    -               -         -         -         -  81.000KB  8.8424GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.77962s  2.1440us                    -               -         -         -         -  328.52KB  146.13GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.77963s  27.328us                    -               -         -         -         -  328.52KB  11.464GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.77981s  2.1760us                    -               -         -         -         -  328.52KB  143.98GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.77982s  27.328us                    -               -         -         -         -  328.52KB  11.464GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.77995s  27.777us                    -               -         -         -         -  328.52KB  11.279GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.78013s  2.1440us                    -               -         -         -         -  83.266KB  37.037GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.78014s  8.3520us                    -               -         -         -         -  83.266KB  9.5077GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.78031s  2.1120us                    -               -         -         -         -  83.266KB  37.599GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.78032s  8.3520us                    -               -         -         -         -  83.266KB  9.5077GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.78035s  8.9600us                    -               -         -         -         -  83.266KB  8.8625GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.78106s  20.192us            (162 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [11994]
8.78316s  249.31us                    -               -         -         -         -  2.8873MB  11.310GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.78452s  108.35us                    -               -         -         -         -  1.2833MB  11.566GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.84733s  202.47us            (658 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [12008]
8.85164s  2.0160us                    -               -         -         -         -  164.26KB  77.703GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.85165s  14.560us                    -               -         -         -         -  164.26KB  10.759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.85173s  15.232us                    -               -         -         -         -  164.26KB  10.284GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.85184s  2.8160us            (658 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [12071]
8.85214s  189.60us            (658 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [12073]
8.85416s  2.0800us                    -               -         -         -         -  164.26KB  75.312GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.85417s  14.560us                    -               -         -         -         -  164.26KB  10.759GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.85423s  15.232us                    -               -         -         -         -  164.26KB  10.284GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.85599s  2.1440us                    -               -         -         -         -  41.633KB  18.519GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.85600s  5.0560us                    -               -         -         -         -  41.633KB  7.8529GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.85965s  2.1440us                    -               -         -         -         -  41.633KB  18.519GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.85966s  5.0240us                    -               -         -         -         -  41.633KB  7.9029GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.85970s  5.6960us                    -               -         -         -         -  41.633KB  6.9705GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.86036s  1.1840us            (167 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [12283]
8.87859s  4.0000us                    -               -         -         -         -  45.563KB  10.863GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.87867s  2.4320us                    -               -         -         -         -  20.250KB  7.9408GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.87882s  2.1440us                    -               -         -         -         -  83.266KB  37.037GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.87883s  8.3520us                    -               -         -         -         -  83.266KB  9.5077GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.87944s  2.1440us                    -               -         -         -         -  83.266KB  37.037GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.87945s  8.2560us                    -               -         -         -         -  83.266KB  9.6183GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.87950s  8.9280us                    -               -         -         -         -  83.266KB  8.8943GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.87962s  2.1440us                    -               -         -         -         -  21.391KB  9.5148GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.87963s  3.4560us                    -               -         -         -         -  21.391KB  5.9027GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.87981s  2.1120us                    -               -         -         -         -  21.391KB  9.6589GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.87982s  3.6160us                    -               -         -         -         -  21.391KB  5.6415GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.87984s  2.4960us                    -               -         -         -         -  21.391KB  8.1730GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.88048s  6.8480us             (41 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [12571]
8.88107s  61.600us                    -               -         -         -         -  749.39KB  11.602GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.88144s  28.480us                    -               -         -         -         -  333.06KB  11.153GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.88219s  73.569us            (167 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [12577]
8.88507s  2.0160us                    -               -         -         -         -  41.633KB  19.695GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.88507s  5.0880us                    -               -         -         -         -  41.633KB  7.8035GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.88512s  5.7280us                    -               -         -         -         -  41.633KB  6.9316GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.88520s  1.3760us            (167 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [12640]
8.88543s  73.376us            (167 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [12642]
8.88690s  2.0800us                    -               -         -         -         -  41.633KB  19.089GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.88691s  5.0240us                    -               -         -         -         -  41.633KB  7.9029GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.88696s  5.6960us                    -               -         -         -         -  41.633KB  6.9705GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.88791s  2.1440us                    -               -         -         -         -  10.695KB  4.7574GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.88792s  2.6240us                    -               -         -         -         -  10.695KB  3.8871GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.89127s  2.1120us                    -               -         -         -         -  10.695KB  4.8295GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.89128s  2.6240us                    -               -         -         -         -  10.695KB  3.8871GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.89131s  1.4080us                    -               -         -         -         -  10.695KB  7.2442GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.89191s     896ns             (43 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [12852]
8.90790s  1.2160us                    -               -         -         -         -  11.391KB  8.9333GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.90794s  1.2160us                    -               -         -         -         -  5.0625KB  3.9704GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.90811s  3.3920us                    -               -         -         -         -  21.391KB  6.0141GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.90812s  3.4560us                    -               -         -         -         -  21.391KB  5.9027GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.90825s  2.1120us                    -               -         -         -         -  21.391KB  9.6589GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.90826s  3.4240us                    -               -         -         -         -  21.391KB  5.9579GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.90831s  2.3680us                    -               -         -         -         -  21.391KB  8.6147GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.90843s  2.1440us                    -               -         -         -         -  5.6406KB  2.5090GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.90844s  2.0480us                    -               -         -         -         -  5.6406KB  2.6266GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.90861s  2.1120us                    -               -         -         -         -  5.6406KB  2.5470GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.90862s  2.0800us                    -               -         -         -         -  5.6406KB  2.5862GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.90864s  1.2160us                    -               -         -         -         -  5.6406KB  4.4238GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.90934s  2.6240us             (11 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [13140]
8.90980s  17.440us                    -               -         -         -         -  192.52KB  10.527GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.91003s  9.2480us                    -               -         -         -         -  85.563KB  8.8234GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.91079s  32.801us             (43 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [13146]
8.91424s  1.6640us                    -               -         -         -         -  10.695KB  6.1297GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.91425s  2.6880us                    -               -         -         -         -  10.695KB  3.7946GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.91429s  1.4400us                    -               -         -         -         -  10.695KB  7.0832GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.91437s  1.4400us             (43 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13209]
8.91461s  33.664us             (43 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [13211]
8.91614s  1.4080us                    -               -         -         -         -  10.695KB  7.2442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.91615s  2.6560us                    -               -         -         -         -  10.695KB  3.8403GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.91619s  1.3760us                    -               -         -         -         -  10.695KB  7.4127GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.91704s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.91705s  1.9520us                    -               -         -         -         -  2.8203KB  1.3779GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.92044s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.92045s  1.9520us                    -               -         -         -         -  2.8203KB  1.3779GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.92048s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.92109s  1.1200us             (12 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13421]
8.96390s  1.2160us                    -               -         -         -         -  2.8477KB  2.2333GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96395s  1.2160us                    -               -         -         -         -  1.2656KB  0.9926GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96415s  1.8880us                    -               -         -         -         -  5.6406KB  2.8492GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.96416s  2.0800us                    -               -         -         -         -  5.6406KB  2.5862GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96428s  2.1120us                    -               -         -         -         -  5.6406KB  2.5470GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.96429s  1.8880us                    -               -         -         -         -  5.6406KB  2.8492GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96433s  1.2160us                    -               -         -         -         -  5.6406KB  4.4238GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96444s  1.2160us                    -               -         -         -         -  1.5625KB  1.2254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.96444s  1.6000us                    -               -         -         -         -  1.5625KB  953.67MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96459s  1.2160us                    -               -         -         -         -  1.5625KB  1.2254GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.96460s  1.6000us                    -               -         -         -         -  1.5625KB  953.67MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96462s  1.2160us                    -               -         -         -         -  1.5625KB  1.2254GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96532s  2.6880us              (3 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [13683]
8.96556s  4.3840us                    -               -         -         -         -  50.766KB  11.043GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96573s  2.5600us                    -               -         -         -         -  22.563KB  8.4052GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96651s  29.632us             (12 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [13689]
8.96954s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
8.96955s  1.7280us                    -               -         -         -         -  2.8203KB  1.5565GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
8.96958s  1.2160us                    -               -         -         -         -  2.8203KB  2.2119GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.96965s  1.1840us             (12 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [13752]
