==21731== NVPROF is profiling process 21731, command: python3 /home/clara/GMGGPU-Evaluation/untitled/diff_meshes.py 4 7 7
==21731== Profiling application: python3 /home/clara/GMGGPU-Evaluation/untitled/diff_meshes.py 4 7 7
==21731== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
4.17162s  33.216us                    -               -         -         -         -  395.51KB  11.356GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.17179s  2.1760us                    -               -         -         -         -  199.52KB  87.442GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.17180s  17.248us                    -               -         -         -         -  199.52KB  11.032GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.17198s  2.1440us                    -               -         -         -         -  199.52KB  88.747GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.17199s  17.312us                    -               -         -         -         -  199.52KB  10.991GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.17204s  18.017us                    -               -         -         -         -  199.52KB  10.561GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.35050s  220.19us            (392 1 1)        (32 1 1)        56        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [8721]
4.35848s  3.0720us                    -               -         -         -         -  395.51KB  122.78GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.35849s  32.512us                    -               -         -         -         -  395.51KB  11.601GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.35866s  33.120us                    -               -         -         -         -  395.51KB  11.388GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.35904s  2.8800us                    -               -         -         -         -  395.51KB  130.97GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.35905s  32.064us                    -               -         -         -         -  395.51KB  11.764GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.35913s  33.120us                    -               -         -         -         -  395.51KB  11.388GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.35997s  2.7520us                    -               -         -         -         -  395.51KB  137.06GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.35998s  32.544us                    -               -         -         -         -  395.51KB  11.590GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.37694s  4.7680us                    -               -         -         -         -  395.51KB  79.108GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.37695s  32.608us                    -               -         -         -         -  395.51KB  11.567GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.37707s  33.248us                    -               -         -         -         -  395.51KB  11.345GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.37724s  3.1360us                    -               -         -         -         -  395.51KB  120.28GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.37724s  32.512us                    -               -         -         -         -  395.51KB  11.601GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.37739s  33.120us                    -               -         -         -         -  395.51KB  11.388GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.38346s  2.4320us                    -               -         -         -         -  15.750KB  6.1761GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.39312s  1.2160us                    -               -         -         -         -  3.5000KB  2.7450GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
4.45397s  1.4400us             (28 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression [9489]
4.45418s  8.1280us                    -               -         -         -         -  395.51KB  46.406GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
4.45455s  3.0080us                    -               -         -         -         -  395.51KB  125.39GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.45456s  32.544us                    -               -         -         -         -  395.51KB  11.590GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
4.45467s  6.9760us                    -               -         -         -         -  395.51KB  54.069GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
4.51886s  5.0560us           (1583 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [9549]
4.58258s  322.40us            (392 1 1)        (32 1 1)       148        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_form0_cell_integral_otherwise [9559]
4.64684s  1.5040us             (28 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [9569]
4.64706s  8.2570us                    -               -         -         -         -  395.51KB  45.681GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
4.65122s  2.0160us                    -               -         -         -         -  99.758KB  47.191GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
4.65123s  9.5360us                    -               -         -         -         -  99.758KB  9.9766GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.07970s  3.2970us                    -               -         -         -         -  99.758KB  28.855GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.07971s  9.5680us                    -               -         -         -         -  99.758KB  9.9432GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.07977s  10.336us                    -               -         -         -         -  99.758KB  9.2044GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.14139s  2.0480us            (400 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [9737]
5.16693s  11.040us                    -               -         -         -         -  110.25KB  9.5238GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.16703s  4.2560us                    -               -         -         -         -  49.000KB  10.980GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.16725s  2.0160us                    -               -         -         -         -  199.52KB  94.381GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.16726s  17.280us                    -               -         -         -         -  199.52KB  11.011GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.16790s  2.1120us                    -               -         -         -         -  199.52KB  90.091GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.16791s  17.344us                    -               -         -         -         -  199.52KB  10.971GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.16798s  17.920us                    -               -         -         -         -  199.52KB  10.618GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.16812s  2.1440us                    -               -         -         -         -  50.766KB  22.581GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.16812s  5.7920us                    -               -         -         -         -  50.766KB  8.3587GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.16828s  2.1120us                    -               -         -         -         -  50.766KB  22.923GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.16828s  5.6960us                    -               -         -         -         -  50.766KB  8.4996GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.16831s  6.4000us                    -               -         -         -         -  50.766KB  7.5647GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.23059s  13.248us             (98 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [10033]
5.23218s  148.32us                    -               -         -         -         -  1.7536MB  11.546GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.23307s  65.152us                    -               -         -         -         -  798.06KB  11.682GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.29891s  138.47us            (400 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [10047]
5.30319s  2.0480us                    -               -         -         -         -  99.758KB  46.453GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.30320s  9.5370us                    -               -         -         -         -  99.758KB  9.9755GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.30326s  10.240us                    -               -         -         -         -  99.758KB  9.2907GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.30337s  2.2720us            (400 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10110]
5.30367s  138.72us            (400 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [10112]
5.30816s  2.0160us                    -               -         -         -         -  99.758KB  47.191GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.30817s  9.5680us                    -               -         -         -         -  99.758KB  9.9432GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.30822s  10.240us                    -               -         -         -         -  99.758KB  9.2907GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.30963s  2.1120us                    -               -         -         -         -  25.383KB  11.462GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.30964s  3.7440us                    -               -         -         -         -  25.383KB  6.4655GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.31301s  2.1120us                    -               -         -         -         -  25.383KB  11.462GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.31302s  3.7120us                    -               -         -         -         -  25.383KB  6.5213GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.31305s  4.4800us                    -               -         -         -         -  25.383KB  5.4033GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.31371s  1.3760us            (102 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10322]
5.33069s  2.8160us                    -               -         -         -         -  27.563KB  9.3344GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.33078s  1.2480us                    -               -         -         -         -  12.250KB  9.3610GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.33092s  2.1120us                    -               -         -         -         -  50.766KB  22.923GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.33092s  5.7600us                    -               -         -         -         -  50.766KB  8.4052GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.33103s  2.1120us                    -               -         -         -         -  50.766KB  22.923GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.33104s  5.7280us                    -               -         -         -         -  50.766KB  8.4521GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.33108s  6.4320us                    -               -         -         -         -  50.766KB  7.5270GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.33119s  2.1440us                    -               -         -         -         -  13.141KB  5.8451GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.33119s  2.7840us                    -               -         -         -         -  13.141KB  4.5014GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.33133s  2.1120us                    -               -         -         -         -  13.141KB  5.9337GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.33134s  2.7840us                    -               -         -         -         -  13.141KB  4.5014GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.33136s  1.3120us                    -               -         -         -         -  13.141KB  9.5517GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.33196s  4.3520us             (25 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [10610]
5.33233s  38.272us                    -               -         -         -         -  456.89KB  11.385GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.33256s  18.208us                    -               -         -         -         -  203.06KB  10.636GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.39705s  54.592us            (102 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [10624]
5.40119s  1.9840us                    -               -         -         -         -  25.383KB  12.201GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.40120s  3.7440us                    -               -         -         -         -  25.383KB  6.4655GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.40125s  4.4480us                    -               -         -         -         -  25.383KB  5.4422GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.40135s  1.5680us            (102 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10687]
5.40164s  54.112us            (102 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [10689]
5.40360s  1.9840us                    -               -         -         -         -  25.383KB  12.201GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.40361s  3.7440us                    -               -         -         -         -  25.383KB  6.4655GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.40365s  4.4160us                    -               -         -         -         -  25.383KB  5.4816GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.40471s  2.1120us                    -               -         -         -         -  6.5703KB  2.9668GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.40471s  2.1760us                    -               -         -         -         -  6.5703KB  2.8796GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.40815s  2.1440us                    -               -         -         -         -  6.5703KB  2.9225GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.40816s  2.1120us                    -               -         -         -         -  6.5703KB  2.9668GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.40819s  1.2160us                    -               -         -         -         -  6.5703KB  5.1529GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.40882s     992ns             (27 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [10899]
5.42387s  1.2160us                    -               -         -         -         -  6.8906KB  5.4041GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.42396s  1.2160us                    -               -         -         -         -  3.0625KB  2.4018GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.42410s  2.1760us                    -               -         -         -         -  13.141KB  5.7591GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.42411s  2.8480us                    -               -         -         -         -  13.141KB  4.4002GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.42422s  2.1440us                    -               -         -         -         -  13.141KB  5.8451GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.42423s  2.7840us                    -               -         -         -         -  13.141KB  4.5014GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.42426s  1.3120us                    -               -         -         -         -  13.141KB  9.5517GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.42436s  1.2160us                    -               -         -         -         -  3.5156KB  2.7572GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.42436s  1.7280us                    -               -         -         -         -  3.5156KB  1.9403GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.42449s  1.2160us                    -               -         -         -         -  3.5156KB  2.7572GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.42450s  1.8560us                    -               -         -         -         -  3.5156KB  1.8064GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.42452s  1.2160us                    -               -         -         -         -  3.5156KB  2.7572GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.42512s  2.5920us              (7 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [11187]
5.42535s  11.680us                    -               -         -         -         -  118.27KB  9.6564GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.42552s  4.5120us                    -               -         -         -         -  52.563KB  11.110GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.42619s  26.784us             (27 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11193]
5.42891s  2.0800us                    -               -         -         -         -  6.5703KB  3.0125GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.42892s  1.8240us                    -               -         -         -         -  6.5703KB  3.4353GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.42895s  1.2160us                    -               -         -         -         -  6.5703KB  5.1529GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.42901s  1.0240us             (27 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11256]
5.42923s  26.273us             (27 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11258]
5.43065s  2.0800us                    -               -         -         -         -  6.5703KB  3.0125GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.43066s  1.8240us                    -               -         -         -         -  6.5703KB  3.4353GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.43069s  1.2160us                    -               -         -         -         -  6.5703KB  5.1529GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.43140s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.43141s  1.7280us                    -               -         -         -         -  1.7578KB  993.41MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.43473s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.43474s  1.7280us                    -               -         -         -         -  1.7578KB  993.41MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.43477s  1.1840us                    -               -         -         -         -  1.7578KB  1.4159GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.43530s     896ns              (8 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11468]
5.44906s  1.2160us                    -               -         -         -         -  1.7227KB  1.3510GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.44924s  1.2160us                    -               -         -         -         -      784B  614.87MB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.44944s  1.2480us                    -               -         -         -         -  3.5156KB  2.6865GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.44945s  1.8880us                    -               -         -         -         -  3.5156KB  1.7758GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.44955s  1.2480us                    -               -         -         -         -  3.5156KB  2.6865GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.44955s  1.9200us                    -               -         -         -         -  3.5156KB  1.7462GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.44959s  1.2160us                    -               -         -         -         -  3.5156KB  2.7572GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.44968s  1.2160us                    -               -         -         -         -  1.0000KB  803.09MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.44968s  1.5680us                    -               -         -         -         -  1.0000KB  622.81MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.44980s  1.2160us                    -               -         -         -         -  1.0000KB  803.09MB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.44980s  1.6000us                    -               -         -         -         -  1.0000KB  610.35MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.44982s  1.2160us                    -               -         -         -         -  1.0000KB  803.09MB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.45049s  2.4000us              (2 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [11730]
5.45067s  3.0400us                    -               -         -         -         -  31.641KB  9.9259GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.45080s  1.3760us                    -               -         -         -         -  14.063KB  9.7464GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.45144s  26.880us              (8 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11736]
5.45410s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.45411s  1.6960us                    -               -         -         -         -  1.7578KB  0.9884GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.45414s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.45420s     960ns              (8 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [11799]
5.45443s  26.592us              (8 1 1)        (32 1 1)       138        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_inject [11801]
5.45579s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.45580s  1.7920us                    -               -         -         -         -  1.7578KB  957.93MB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.45583s  1.2160us                    -               -         -         -         -  1.7578KB  1.3786GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.45728s  2.4320us                    -               -         -         -         -  395.51KB  155.09GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.45729s  32.544us                    -               -         -         -         -  395.51KB  11.590GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.45761s  2.6880us                    -               -         -         -         -  395.51KB  140.32GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.45762s  32.512us                    -               -         -         -         -  395.51KB  11.601GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.45769s  33.440us                    -               -         -         -         -  395.51KB  11.279GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.45783s  2.1120us                    -               -         -         -         -  99.758KB  45.046GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.45784s  9.5680us                    -               -         -         -         -  99.758KB  9.9432GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.45794s  2.1440us                    -               -         -         -         -  99.758KB  44.373GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.45795s  9.6640us                    -               -         -         -         -  99.758KB  9.8444GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.45798s  10.272us                    -               -         -         -         -  99.758KB  9.2617GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.45803s  2.4960us             (99 1 1)       (256 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>, thrust::cuda_cub::__fill::functor<thrust::device_ptr<double>, double>, long>(thrust::device_ptr<double>, double) [12748]
5.45806s  4.2560us                    -               -         -         -         -  395.51KB  88.624GB/s      Device      Device  GeForce GTX 165         2        15  [CUDA memcpy DtoD]
5.46104s  1.9840us            (400 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [12755]
5.50084s  7.1360us                    -               -         -         -         -  791.02KB  105.71GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.50085s  63.297us                    -               -         -         -         -  791.02KB  11.918GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.50116s  6.9760us                    -               -         -         -         -  791.02KB  108.14GB/s      Device           -  GeForce GTX 165         2        15  [CUDA memset]
5.50117s  63.296us                    -               -         -         -         -  791.02KB  11.918GB/s      Device      Pinned  GeForce GTX 165         2        15  [CUDA memcpy DtoH]
5.50142s  63.713us                    -               -         -         -         -  791.02KB  11.840GB/s      Pinned      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.50213s  49.377us            (392 1 1)        (32 1 1)        64        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_expression_kernel [12866]
5.60801s  147.39us                    -               -         -         -         -  1.7381MB  11.516GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
5.66243s  64.128us                    -               -         -         -         -  791.02KB  11.764GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
7.99433s  347.71us           (1583 1 1)        (32 1 1)        72        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_loopy_kernel_restrict [12880]
7.99539s  1.2160us                    -               -         -         -         -  7.8750KB  6.1761GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
7.99962s  1.2170us                    -               -         -         -         -  1.7500KB  1.3713GB/s    Pageable      Device  GeForce GTX 165         2        15  [CUDA memcpy HtoD]
8.06046s  1.3120us             (14 1 1)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 165         2        15  wrap_zero [12894]
